_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,ctr,cuestr,error,experiment,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfDX_JzaGElskbuXr9_,1664,0.5,9,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfDXaOSmwo-aXuE9Uuy,1380,0.5,1,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,2,,6,0,1
-MfDXc3qZhflM9pSlfN2,3869,0.5,7,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,18,1,1
-MfDXd6TAx6IoDQm3INY,1261,0.5,2,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDXe8ezr4jI-RsREoB,1233,0.5,5,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,2,,6,0,1
-MfDXg6soNLL4xhNmOiJ,5076,0.5,4,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,18,1,1
-MfDXh3av0_uhe69bBFd,884,0.5,4,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfDXid1JphTvo805W4p,3426,0.5,9,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfDXjl03HqgKmXeimT1,1605,0.5,0,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,2,,6,0,1
-MfDXkwyLzUrK5o8LNdq,1859,0.5,1,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDXmM2BXpCPmcpVk_n,2764,0.5,11,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,12,1,1
-MfDXnglyjW3799ep6-o,2484,0.5,13,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,2,,18,0,1
-MfDXpaZpd1G5MEWocu8,4792,0.5,13,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfDXrJTz0IXcRGU5In3,4031,0.5,13,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,18,1,1
-MfDXse-l-ONslsmyMjn,2472,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDXtZennQKGJo48yoy,751,0.5,2,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,2,,6,0,1
-MfDXudDSCIXs_HySm2K,1386,0.5,1,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfDXvo83OSzG357H3dN,1792,0.5,5,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfDXwq8oHvJX1l-ruUm,1222,0.5,5,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,6,1,1
-MfDXy4ZanV_LP_ZwlMZ,2080,0.5,5,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfDXzVvjPlxrjiUljnN,2844,0.5,5,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfDY-uhMij10ogMELuC,2742,0.5,4,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,6,1,1
-MfDY11-FAxLimFjMIRl,1560,0.5,4,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfDY26ttXwb9-T00k_w,1472,0.5,3,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,6,1,1
-MfDY3rvWF6HrpDQ8G1F,4168,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfDY4qz_g31HK4quyXU,1034,0.5,5,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,2,,6,0,1
-MfDY6LqMZ1WVyEcx00p,3134,0.5,8,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfDY7ZW5JgjJDY_qfRS,1966,0.5,7,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,4,,18,0,1
-MfDY8vvKu6DeX25gzl_,2591,0.5,5,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,5,,18,0,1
-MfDYAnXB2fI5OTviKdU,4653,0.5,16,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfDYC5Ar_LojChR-Dmt,2287,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfDYDBu3cE40MS2GUk-,1525,0.5,7,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,3,,18,0,1
-MfDYEB6dBRI2O2I2J2g,1042,0.5,1,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,4,,6,0,1
-MfDYFIc2wxM4U7Bp7nS,1575,0.5,10,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfDYGSFVPzDNk1b3ts6,1709,0.5,1,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,2,,6,0,1
-MfDYI8YzLAs2vEiSmJz,3930,0.5,3,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,12,1,1
-MfDYJReSHXTRxG4LyDB,2316,0.5,5,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,2,,6,0,1
-MfDYKq8i6kFSO5W1Ef6,2724,0.5,1,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfDYLlRkQXpPd6oSLHZ,794,0.5,1,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,2,,6,0,1
-MfDYN3lGnytXkS2nBNm,2329,0.5,14,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,3,,18,0,1
-MfDYOcZDhZf5i3ddATG,3385,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfDYPhdDiWVNL-4_l4I,1419,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfDYQj_NfFd0zF3SWw9,1220,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,6,1,1
-MfDYRzj2uFaSefygN0M,2126,0.5,2,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfDYTJ8bj41Dz8kuz2q,2400,0.5,13,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfDYUTVSRY1iXB6IJYT,1757,0.5,4,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,6,1,1
-MfDYVeY9oVVI0HhlR_w,1863,0.5,2,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfDYWqO05QMMV3Vb5Wi,1852,0.5,0,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfDYY9IiqZvsvcdxPYf,2368,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfDYZSwiFooKHWTbiZl,2350,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfDYa2Kp3Dr5-tQesYb,3487,0.5,1,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfDYbQBeox5xDTW7sGF,2622,0.5,14,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfDYcfEsmoNLnogqUJN,2122,0.5,8,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,2,,12,0,1
-MfDYdnY4i5pHWvmcfyZ,1626,0.5,5,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,3,,6,0,1
-MfDYf3iHEyEJSBIXak_,2192,0.5,0,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,4,,6,0,1
-MfDYgEP92we6kxYIjVh,1779,0.5,4,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,12,1,1
