,_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
748,-MfaMdPZBoNKBbrY_eAX,1983,0.5,9,smalldotT,experiment,3,104,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,12,1,1
749,-MfaMeVx59gCWzWgM0TL,1502,0.5,2,smalldotT,experiment,3,105,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,6,0,1
750,-MfaMg9IVALAECViHDwd,3734,0.5,0,smallsharpT,experiment,3,106,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,18,1,1
751,-MfaMhBsruWEnVGc5vO_,1259,0.5,0,smalldotT,experiment,3,107,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,6,1,1
752,-MfaMiQ7JCbUyFyKFHlX,1939,0.5,11,smallsharpT,experiment,3,108,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,12,1,1
753,-MfaMjk9evGep9lxo5lG,2436,0.5,4,smalldotT,experiment,3,109,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,12,1,1
754,-MfaMkvcoL0swwSygoNC,1824,0.5,2,smallsharpT,experiment,3,110,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,6,1,1
755,-MfaMlvK4o57Cx0nAkft,1071,0.5,3,smalldotT,experiment,3,111,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,6,1,1
756,-MfaMnUJje6bUWpbuzDo,3398,0.5,10,smallsharpT,experiment,3,112,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,12,1,1
757,-MfaMpRQERHH6VfA6qGq,5003,0.5,2,smalldotT,experiment,3,113,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,18,1,1
758,-MfaMqk0ebtj0jWAfM1K,2348,0.5,7,smallsharpT,experiment,3,114,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,12,1,1
759,-MfaMrY0i-ppWXfExskz,1227,0.5,0,smalldotT,experiment,3,115,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,6,1,1
760,-MfaMsif-e8MJd53D9ao,1838,0.5,0,smallsharpT,experiment,3,116,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,12,1,1
761,-MfaMtrCTUNrpj6V_Tvc,1637,0.5,5,smallsharpT,experiment,3,117,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,2,,18,0,1
762,-MfaMuskn0amuZNh54jG,1184,0.5,6,smallsharpT,experiment,3,118,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,3,,12,0,1
763,-MfaMw8ubQVWUKBb3nCA,2150,0.5,1,smallsharpT,experiment,3,119,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,4,,6,0,1
764,-MfaMxRwfi_SwniTQ-2i,2312,0.5,9,smallsharpT,experiment,3,120,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,5,,12,0,1
765,-MfaMyeT8y9wLgWYkXzj,1947,0.5,2,smallsharpT,experiment,3,121,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,6,,6,0,1
766,-MfaMzjtF4-GUG1ZrPQ6,1441,0.5,17,smallsharpT,experiment,3,122,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,7,,18,0,1
767,-MfaN0UezyRsqjMZ5obh,4151,0.5,1,smalldotT,experiment,3,123,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,12,1,1
768,-MfaN1t7wUOrW-Gqy09R,2723,0.5,10,smalldotT,experiment,3,124,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,18,0,1
769,-MfaN33exgRUnLPqGFKc,1831,0.5,4,smalldotT,experiment,3,125,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,3,,6,0,1
770,-MfaN4MoWYd_v97LATHD,2319,0.5,0,smallsharpT,experiment,3,126,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,6,1,1
771,-MfaN5SZPGEXf2XWPNX3,1453,0.5,3,smallsharpT,experiment,3,127,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,2,,6,0,1
772,-MfaN6SWvCQTkSv8oz-2,1082,0.5,5,smalldotT,experiment,3,128,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,6,1,1
773,-MfaN7g6DG_Nl0pIE_V5,2020,0.5,14,smallsharpT,experiment,3,129,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,18,1,1
774,-MfaN8fZD-b-yxsz-SoQ,2019,0.5,7,smallsharpT,experiment,3,130,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,2,,12,0,1
775,-MfaN9dCFqHJSXvQ2Kiv,942,0.5,5,smalldotT,experiment,3,131,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,6,1,1
776,-MfaNApjAjIdfVr3Syrf,2869,0.5,9,smalldotT,experiment,3,132,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,12,0,1
777,-MfaNCdKL8acj6nB9ped,4393,0.5,6,smalldotT,experiment,3,133,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,3,,18,0,1
778,-MfaNDpysKoEmZNjC5cl,1901,0.5,4,smalldotT,experiment,3,134,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,4,,6,0,1
779,-MfaNF1gCXK7RIAoJf0b,1900,0.5,3,smalldotT,experiment,3,135,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,5,,6,0,1
780,-MfaNG6cmLKKl2CQHT0B,2380,0.5,5,smalldotT,experiment,3,136,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,6,,18,0,1
781,-MfaNH3bW0_Vo31DngRY,894,0.5,9,smallsharpT,experiment,3,137,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,18,1,1
782,-MfaNIGsEes8I_Q80KVW,1943,0.5,3,smallsharpT,experiment,3,138,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,2,,12,0,1
783,-MfaNJOQePS641Ppx0T1,1572,0.5,4,smalldotT,experiment,3,139,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,6,1,1
784,-MfaNL3R48Oc5JUG9ctm,3844,0.5,6,smallsharpT,experiment,3,140,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,12,1,1
785,-MfaNM3EG50U3ccny2kJ,1078,0.5,13,smalldotT,experiment,3,141,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,18,1,1
786,-MfaNNUI8d_xaxthGIkO,2754,0.5,6,smallsharpT,experiment,3,142,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,18,1,1
787,-MfaNO_2Uwe0pgLTN_FT,1460,0.5,13,smalldotT,experiment,3,143,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,18,1,1
788,-MfaNPaKnt2XBassE1oD,2154,0.5,3,smalldotT,experiment,3,144,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,12,0,1
789,-MfaNRQqFHD730vJSCNj,4520,0.5,8,smallsharpT,experiment,3,145,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,12,1,1
790,-MfaNStxpx_AC0M1ybzy,3012,0.5,6,smallsharpT,experiment,3,146,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,2,,18,0,1
791,-MfaNU-bGn8V6PR7uJak,2497,0.5,0,smalldotT,experiment,3,147,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,12,1,1
792,-MfaNUyGHh-4Ow69gO5Q,930,0.5,5,smalldotT,experiment,3,148,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,2,,6,0,1
793,-MfaNW4ZtnnPaeRe4TaG,1558,0.5,3,smalldotT,experiment,3,149,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,3,,6,0,1
794,-MfaNXFigrzy4p4vtZ_y,1808,0.5,5,smallsharpT,experiment,3,150,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,12,1,1
795,-MfaNYHwO8Yor3oT30Jl,1235,0.5,3,smallsharpT,experiment,3,151,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,2,,6,0,1
796,-MfaNZTup6xsWr8-h6Dp,1855,0.5,2,smalldotT,experiment,3,152,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,6,1,1
797,-MfaN_QRdEwv9u9sX0eR,867,0.5,10,smallsharpT,experiment,3,153,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,18,1,1
798,-MfaNaR7epazo-TnsNVB,2101,0.5,8,smalldotT,experiment,3,154,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,18,1,1
799,-MfaNbY-1twLDLmuS5rn,1535,0.5,11,smalldotT,experiment,3,155,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,12,0,1
800,-MfaNdJez_B5IHK-ynt2,4267,0.5,1,smallsharpT,experiment,3,156,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,12,1,1
801,-MfaNeA5kgN6S2x5CupM,1467,0.5,3,smallsharpT,experiment,3,157,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,2,,6,0,1
802,-MfaNf7CrgZJnEFdp5yO,908,0.5,4,smalldotT,experiment,3,158,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,6,1,1
803,-MfaNgR7-4Mjhu_Zgby2,3356,0.5,17,smallsharpT,experiment,3,159,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,18,1,1
804,-MfaNhBTLRFJ7g0ZWTnq,1079,0.5,5,smallsharpT,experiment,3,160,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,2,,6,0,1
805,-MfaNiTmbP6qUAG5O1LL,2262,0.5,2,smalldotT,experiment,3,161,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,6,1,1
806,-MfaNjkXlfT3v134yqIb,2228,0.5,11,smalldotT,experiment,3,162,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,12,0,1
807,-MfaNl-YFKDhfDegstik,2118,0.5,17,smallsharpT,experiment,3,163,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,18,1,1
808,-MfaNm0Iys-o5xsRj959,1140,0.5,9,smallsharpT,experiment,3,164,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,2,,18,0,1
809,-MfaNnC7Re8rLBgHOlNs,1845,0.5,9,smallsharpT,experiment,3,165,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,3,,12,0,1
810,-MfaNotJQ4d69beZBB5X,3922,0.5,8,smalldotT,experiment,3,166,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,18,1,1
811,-MfaNt44mENvdTv1FDs7,14133,0.5,14,smallsharpT,experiment,3,167,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,18,1,1
812,-MfaNuESiONo1faqGzG4,1746,0.5,5,smalldotT,experiment,3,168,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,6,1,1
813,-MfaNvsFJQ49sDlq-EHI,3695,0.5,0,smallsharpT,experiment,3,169,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,18,1,1
814,-MfaNxPqxTO0y1AbW8U0,3296,0.5,1,smalldotT,experiment,3,170,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,6,1,1
815,-MfaNyPkT8U4hpM7qQTW,1067,0.5,0,smalldotT,experiment,3,171,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,6,0,1
816,-MfaO-3aoZVJiaI1NHhI,3770,0.5,10,smallsharpT,experiment,3,172,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,18,1,1
817,-MfaO07dqkgF_NYFOKsT,1342,0.5,1,smalldotT,experiment,3,173,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,6,1,1
818,-MfaO19QyPFkUhlG_iAl,1206,0.5,1,smalldotT,experiment,3,174,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,2,,6,0,1
819,-MfaO2_570KhX-4K5SKb,2798,0.5,11,smalldotT,experiment,3,175,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,3,,18,0,1
820,-MfaO42e_KfkekHWdO8Q,3049,0.5,8,smallsharpT,experiment,3,176,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,12,1,1
821,-MfaO5C2gBJUEtA4FnDc,1681,0.5,3,smallsharpT,experiment,3,177,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,2,,12,0,1
822,-MfaO6VYss-9Oy7O-v-5,2326,0.5,5,smalldotT,experiment,3,178,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,6,1,1
823,-MfaO7jrZuxQUWfv3TyM,2063,0.5,5,smalldotT,experiment,3,179,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,18,0,1
824,-MfaO8tSukicKHPkHYkJ,1701,0.5,9,smallsharpT,experiment,3,180,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,12,1,1
825,-MfaO9vkIkffHqsFW5d0,1235,0.5,9,smalldotT,experiment,3,181,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,12,1,1
826,-MfaOAtlCqybFccC2VTT,965,0.5,1,smalldotT,experiment,3,182,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,12,0,1
827,-MfaOCDtyb57RxnP2Srf,2432,0.5,1,smallsharpT,experiment,3,183,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,6,1,1
828,-MfaOE-l1SVFLsNlsMom,4285,0.5,11,smallsharpT,experiment,3,184,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,2,,18,0,1
829,-MfaOFGEM7oQdDeG2h5V,2145,0.5,1,smalldotT,experiment,3,185,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,6,1,1
830,-MfaOGNVqFT0as29Lqtq,1558,0.5,9,smalldotT,experiment,3,186,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,2,,12,0,1
831,-MfaOHUxT-TfqrihCxMv,1565,0.5,0,smallsharpT,experiment,3,187,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,6,1,1
832,-MfaOI_tiJ4tCrpGDGJP,1473,0.5,0,smalldotT,experiment,3,188,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,6,1,1
833,-MfaOJxiPGP6D5HcOnjv,2599,0.5,10,smallsharpT,experiment,3,189,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,12,1,1
834,-MfaOLE9xhmTWRbkmTP5,2205,0.5,11,smallsharpT,experiment,3,190,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,2,,12,0,1
835,-MfaOMzxxLahW-NYYRp1,4217,0.5,0,smallsharpT,experiment,3,191,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,3,,18,0,1
836,-MfaOOojrRgJwSY6mBMu,4457,0.5,5,smallsharpT,experiment,3,192,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,4,,18,0,1
837,-MfaOQ9zmFPSWl_BO5Af,2511,0.5,3,smalldotT,experiment,3,193,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,6,1,1
838,-MfaORRXIaV2IayJ4IkA,2213,0.5,0,smallsharpT,experiment,3,194,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,18,1,1
839,-MfaOSkzcS-845a-Tpcc,2402,0.5,6,smalldotT,experiment,3,195,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,12,1,1
840,-MfaOU__kZEC9LX-G_S0,4459,0.5,12,smallsharpT,experiment,3,196,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,18,1,1
841,-MfaOW4AKKzBG-Acq2JG,3115,0.5,4,smalldotT,experiment,3,197,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,6,1,1
842,-MfaOXAS2bICBjKFrLCd,1490,0.5,4,smalldotT,experiment,3,198,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,6,0,1
843,-MfaOYI0nbaJCVescjfA,1575,0.5,11,smallsharpT,experiment,3,199,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,12,1,1
844,-MfaOZMpBn0eFweVtDKb,1399,0.5,8,smalldotT,experiment,3,200,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,12,1,1
845,-MfaO_KLfGUvF-JKsIfQ,917,0.5,11,smallsharpT,experiment,3,201,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,18,1,1
846,-MfaOaaMMdZdGPoKUHvm,2167,0.5,15,smalldotT,experiment,3,202,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,1,,18,1,1
847,-MfaObu3zvlsiccwLy3_,2349,0.5,1,smalldotT,experiment,3,203,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,18,0,1
848,-MfaOcr5TAl2sX8mjF-q,901,0.5,10,smallsharpT,experiment,3,204,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,1,,18,1,1
849,-MfaOdtfCKxPXKUf01Yg,1253,0.5,0,smallsharpT,experiment,3,205,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,2,,6,0,1
850,-MfaOexjcau2KsALV22R,1351,0.5,0,smalldotT,experiment,3,206,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,1,,6,1,1
851,-MfaOfxhnkBe4jObea17,1091,0.5,1,smalldotT,experiment,3,207,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smalldotT,2,,12,0,1
852,-MfaOhL-fiS6wxTL70J8,2636,0.5,5,smallsharpT,experiment,3,208,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smalldotT,1,,6,1,1
853,-MfaOjhYSx2tuCnOOzBG,6696,0.5,2,smallsharpT,experiment,3,209,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowRight,smallsharpT,2,,18,0,1
854,-MfaOkxz7OswDcYMh77Y,2144,0.5,1,smallsharpT,experiment,3,210,0,,0,smallSharp_and_smallDot,AT6OT5K5Z4V0J,0,,ArrowLeft,smallsharpT,3,,6,0,1
855,-Mfa8VltBit2SPf__wMX,6987,0.5,11,smalldotT,practice,3,1,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,none,1,,12,1,1
856,-Mfa8XlfkhM7gN8QtVXd,4476,0.5,10,smalldotT,practice,3,2,0,,1,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smalldotT,2,,12,0,1
857,-Mfa8ZcbZ_Jm0lbwaexA,4587,0.5,6,smalldotT,practice,3,3,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smalldotT,3,,12,0,1
858,-Mfa8abO75L3BSOKaG4P,5095,0.5,4,smalldotT,practice,3,4,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smalldotT,4,,18,0,1
859,-Mfa8byaNYb6kzkyU2ri,2572,0.5,2,smalldotT,practice,3,5,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smalldotT,5,,6,0,1
860,-Mfa8d9RGItqv3Vf2wx_,1828,0.5,3,smalldotT,practice,3,6,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smalldotT,6,,12,0,1
861,-Mfa8f3XAQ8ZN71IQ5Q1,4792,0.5,12,smalldotT,practice,3,7,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smalldotT,7,,18,0,1
862,-Mfa8iIrTGz4t2B76sLs,10249,0.5,12,smalldotT,practice,3,8,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smalldotT,8,,18,0,1
863,-Mfa8jYalFAVCRJ1i1-T,2076,0.5,4,smallsharpT,practice,3,9,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smalldotT,1,,6,1,1
864,-Mfa8l02dtOZ0GCgpGoh,2955,0.5,11,smallsharpT,practice,3,10,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smallsharpT,2,,12,0,1
865,-Mfa8myqKb_0dggKaBgB,5034,0.5,17,smallsharpT,experiment,3,11,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smallsharpT,3,,18,0,1
866,-Mfa8oN_z0vlt_vZ4-Is,2728,0.5,3,smallsharpT,experiment,3,12,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smallsharpT,4,,12,0,1
867,-Mfa8qwLKGrPOjnch2ge,7465,0.5,11,smallsharpT,experiment,3,13,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smallsharpT,5,,12,0,1
868,-Mfa8s4HT-CuJgSIDW_e,1651,0.5,4,smallsharpT,experiment,3,14,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smallsharpT,6,,6,0,1
869,-Mfa8tJPKkFwtmZFSjaR,2049,0.5,5,smalldotT,experiment,3,15,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smallsharpT,1,,6,1,1
870,-Mfa8uR53XAoDDrujjxP,1565,0.5,3,smallsharpT,experiment,3,16,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smalldotT,1,,6,1,1
871,-Mfa8vunMqxt9KzNBnhX,3044,0.5,0,smallsharpT,experiment,3,17,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smallsharpT,2,,6,0,1
872,-Mfa8xLOv4uypNkc94Q2,2840,0.5,5,smallsharpT,experiment,3,18,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smallsharpT,3,,12,0,1
873,-Mfa8z67-cw5AEO_5rHT,4202,0.5,14,smalldotT,experiment,3,19,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smallsharpT,1,,18,1,1
874,-Mfa9-KeDFTmqqWfZe4_,1997,0.5,17,smallsharpT,experiment,3,20,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smalldotT,1,,18,1,1
875,-Mfa90PERnzQJbZjSZnI,2371,0.5,3,smallsharpT,experiment,3,21,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smallsharpT,2,,6,0,1
876,-Mfa922y_Ff1JkSquRtS,3749,0.5,4,smalldotT,experiment,3,22,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smallsharpT,1,,18,1,1
877,-Mfa93MTUBqIPtt3_7xT,3325,0.5,10,smallsharpT,experiment,3,23,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowLeft,smalldotT,1,,18,1,1
878,-Mfa94Weis2Qd4mPdh-4,1735,0.5,10,smallsharpT,experiment,3,24,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smallsharpT,2,,18,0,1
879,-Mfa95fpwmBwU4rGwVKY,1712,0.5,1,smalldotT,experiment,3,25,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smallsharpT,1,,6,1,1
880,-Mfa96g2KltmGYlM0Jvp,1096,0.5,6,smallsharpT,experiment,3,26,0,,0,smallSharp_and_smallDot,AW0K78T4I2T72,0,,ArrowRight,smalldotT,1,,12,1,1
